index,predicted_label,model_name
4209,Semi-formal,typhoon-v2.1-12b-instruct
4210,Casual,typhoon-v2.1-12b-instruct
4211,Formal,typhoon-v2.1-12b-instruct
4212,Semi-formal,typhoon-v2.1-12b-instruct
4213,Semi-formal,typhoon-v2.1-12b-instruct
4214,Formal,typhoon-v2.1-12b-instruct
4215,Casual,typhoon-v2.1-12b-instruct
4216,Ceremonial,typhoon-v2.1-12b-instruct
4217,Ceremonial,typhoon-v2.1-12b-instruct
4218,Semi-formal,typhoon-v2.1-12b-instruct
4219,Formal,typhoon-v2.1-12b-instruct
4220,Formal,typhoon-v2.1-12b-instruct
4221,Semi-formal,typhoon-v2.1-12b-instruct
4222,Semi-formal,typhoon-v2.1-12b-instruct
4223,Formal,typhoon-v2.1-12b-instruct
4224,Formal,typhoon-v2.1-12b-instruct
4225,Semi-formal,typhoon-v2.1-12b-instruct
4226,Ceremonial,typhoon-v2.1-12b-instruct
4227,Ceremonial,typhoon-v2.1-12b-instruct
4228,Semi-formal,typhoon-v2.1-12b-instruct
4229,Formal,typhoon-v2.1-12b-instruct
4230,Formal,typhoon-v2.1-12b-instruct
4231,Semi-formal,typhoon-v2.1-12b-instruct
4232,Formal,typhoon-v2.1-12b-instruct
4233,Semi-formal,typhoon-v2.1-12b-instruct
4234,Semi-formal,typhoon-v2.1-12b-instruct
4235,Formal,typhoon-v2.1-12b-instruct
4236,Formal,typhoon-v2.1-12b-instruct
4237,Casual,typhoon-v2.1-12b-instruct
4238,Ceremonial,typhoon-v2.1-12b-instruct
4239,Formal,typhoon-v2.1-12b-instruct
4240,Formal,typhoon-v2.1-12b-instruct
4241,Semi-formal,typhoon-v2.1-12b-instruct
4242,Semi-formal,typhoon-v2.1-12b-instruct
4243,Formal,typhoon-v2.1-12b-instruct
4244,Ceremonial,typhoon-v2.1-12b-instruct
4245,Formal,typhoon-v2.1-12b-instruct
4246,Formal,typhoon-v2.1-12b-instruct
4247,Formal,typhoon-v2.1-12b-instruct
4248,Formal,typhoon-v2.1-12b-instruct
4249,Semi-formal,typhoon-v2.1-12b-instruct
4250,Casual,typhoon-v2.1-12b-instruct
4251,Ceremonial,typhoon-v2.1-12b-instruct
4252,Casual,typhoon-v2.1-12b-instruct
4253,Semi-formal,typhoon-v2.1-12b-instruct
4254,Ceremonial,typhoon-v2.1-12b-instruct
4255,Casual,typhoon-v2.1-12b-instruct
4256,Formal,typhoon-v2.1-12b-instruct
4257,Semi-formal,typhoon-v2.1-12b-instruct
4258,Formal,typhoon-v2.1-12b-instruct
4259,Semi-formal,typhoon-v2.1-12b-instruct
4260,Formal,typhoon-v2.1-12b-instruct
4261,Casual,typhoon-v2.1-12b-instruct
4262,Semi-formal,typhoon-v2.1-12b-instruct
4263,Semi-formal,typhoon-v2.1-12b-instruct
4264,Semi-formal,typhoon-v2.1-12b-instruct
4265,Semi-formal,typhoon-v2.1-12b-instruct
4266,Casual,typhoon-v2.1-12b-instruct
4267,Ceremonial,typhoon-v2.1-12b-instruct
4268,Formal,typhoon-v2.1-12b-instruct
4269,Semi-formal,typhoon-v2.1-12b-instruct
4270,Semi-formal,typhoon-v2.1-12b-instruct
4271,Formal,typhoon-v2.1-12b-instruct
4272,Semi-formal,typhoon-v2.1-12b-instruct
4273,Ceremonial,typhoon-v2.1-12b-instruct
4274,Semi-formal,typhoon-v2.1-12b-instruct
4275,Ceremonial,typhoon-v2.1-12b-instruct
4276,Formal,typhoon-v2.1-12b-instruct
4277,Semi-formal,typhoon-v2.1-12b-instruct
4278,Formal,typhoon-v2.1-12b-instruct
4279,Formal,typhoon-v2.1-12b-instruct
4280,Semi-formal,typhoon-v2.1-12b-instruct
4281,Ceremonial,typhoon-v2.1-12b-instruct
4282,Formal,typhoon-v2.1-12b-instruct
4283,Semi-formal,typhoon-v2.1-12b-instruct
4284,Casual,typhoon-v2.1-12b-instruct
4285,Casual,typhoon-v2.1-12b-instruct
4286,Semi-formal,typhoon-v2.1-12b-instruct
4287,Ceremonial,typhoon-v2.1-12b-instruct
4288,Semi-formal,typhoon-v2.1-12b-instruct
4289,Formal,typhoon-v2.1-12b-instruct
4290,Semi-formal,typhoon-v2.1-12b-instruct
4291,Formal,typhoon-v2.1-12b-instruct
4292,Formal,typhoon-v2.1-12b-instruct
4293,Semi-formal,typhoon-v2.1-12b-instruct
4294,Semi-formal,typhoon-v2.1-12b-instruct
4295,Ceremonial,typhoon-v2.1-12b-instruct
4296,Formal,typhoon-v2.1-12b-instruct
4297,Formal,typhoon-v2.1-12b-instruct
4298,Semi-formal,typhoon-v2.1-12b-instruct
4299,Semi-formal,typhoon-v2.1-12b-instruct
4300,Semi-formal,typhoon-v2.1-12b-instruct
4301,Semi-formal,typhoon-v2.1-12b-instruct
4302,Ceremonial,typhoon-v2.1-12b-instruct
4303,Semi-formal,typhoon-v2.1-12b-instruct
4304,Formal,typhoon-v2.1-12b-instruct
4305,Formal,typhoon-v2.1-12b-instruct
4306,Formal,typhoon-v2.1-12b-instruct
4307,Semi-formal,typhoon-v2.1-12b-instruct
4308,Formal,typhoon-v2.1-12b-instruct
4309,Formal,typhoon-v2.1-12b-instruct
4310,Formal,typhoon-v2.1-12b-instruct
4311,Formal,typhoon-v2.1-12b-instruct
4312,Formal,typhoon-v2.1-12b-instruct
4313,Formal,typhoon-v2.1-12b-instruct
4314,Formal,typhoon-v2.1-12b-instruct
4315,Ceremonial,typhoon-v2.1-12b-instruct
4316,Formal,typhoon-v2.1-12b-instruct
4317,Semi-formal,typhoon-v2.1-12b-instruct
4318,Casual,typhoon-v2.1-12b-instruct
4319,Semi-formal,typhoon-v2.1-12b-instruct
4320,Casual,typhoon-v2.1-12b-instruct
4321,Formal,typhoon-v2.1-12b-instruct
4322,Formal,typhoon-v2.1-12b-instruct
4323,Semi-formal,typhoon-v2.1-12b-instruct
4324,Semi-formal,typhoon-v2.1-12b-instruct
4325,Semi-formal,typhoon-v2.1-12b-instruct
4326,Casual,typhoon-v2.1-12b-instruct
4327,Semi-formal,typhoon-v2.1-12b-instruct
4328,Casual,typhoon-v2.1-12b-instruct
4329,Semi-formal,typhoon-v2.1-12b-instruct
4330,Casual,typhoon-v2.1-12b-instruct
4331,Casual,typhoon-v2.1-12b-instruct
4332,Semi-formal,typhoon-v2.1-12b-instruct
4333,Formal,typhoon-v2.1-12b-instruct
4334,Formal,typhoon-v2.1-12b-instruct
4335,Ceremonial,typhoon-v2.1-12b-instruct
4336,Ceremonial,typhoon-v2.1-12b-instruct
4337,Semi-formal,typhoon-v2.1-12b-instruct
4338,Formal,typhoon-v2.1-12b-instruct
4339,Semi-formal,typhoon-v2.1-12b-instruct
4340,Semi-formal,typhoon-v2.1-12b-instruct
4341,Semi-formal,typhoon-v2.1-12b-instruct
4342,Casual,typhoon-v2.1-12b-instruct
4343,Formal,typhoon-v2.1-12b-instruct
4344,Ceremonial,typhoon-v2.1-12b-instruct
4345,Casual,typhoon-v2.1-12b-instruct
4346,Formal,typhoon-v2.1-12b-instruct
4347,Ceremonial,typhoon-v2.1-12b-instruct
4348,Casual,typhoon-v2.1-12b-instruct
4349,Formal,typhoon-v2.1-12b-instruct
4350,Formal,typhoon-v2.1-12b-instruct
4351,Ceremonial,typhoon-v2.1-12b-instruct
4352,Formal,typhoon-v2.1-12b-instruct
4353,Casual,typhoon-v2.1-12b-instruct
4354,Semi-formal,typhoon-v2.1-12b-instruct
4355,Formal,typhoon-v2.1-12b-instruct
4356,Semi-formal,typhoon-v2.1-12b-instruct
4357,Formal,typhoon-v2.1-12b-instruct
4358,Formal,typhoon-v2.1-12b-instruct
4359,Semi-formal,typhoon-v2.1-12b-instruct
4360,Semi-formal,typhoon-v2.1-12b-instruct
4361,Formal,typhoon-v2.1-12b-instruct
4362,Formal,typhoon-v2.1-12b-instruct
4363,Ceremonial,typhoon-v2.1-12b-instruct
4364,Semi-formal,typhoon-v2.1-12b-instruct
4365,Semi-formal,typhoon-v2.1-12b-instruct
4366,Formal,typhoon-v2.1-12b-instruct
4367,Semi-formal,typhoon-v2.1-12b-instruct
4368,Formal,typhoon-v2.1-12b-instruct
4369,Formal,typhoon-v2.1-12b-instruct
4370,Semi-formal,typhoon-v2.1-12b-instruct
4371,Formal,typhoon-v2.1-12b-instruct
4372,Casual,typhoon-v2.1-12b-instruct
4373,Formal,typhoon-v2.1-12b-instruct
4374,Casual,typhoon-v2.1-12b-instruct
4375,Casual,typhoon-v2.1-12b-instruct
4376,Semi-formal,typhoon-v2.1-12b-instruct
4377,Formal,typhoon-v2.1-12b-instruct
4378,Ceremonial,typhoon-v2.1-12b-instruct
4379,Semi-formal,typhoon-v2.1-12b-instruct
4380,Formal,typhoon-v2.1-12b-instruct
4381,Casual,typhoon-v2.1-12b-instruct
4382,Semi-formal,typhoon-v2.1-12b-instruct
4383,Ceremonial,typhoon-v2.1-12b-instruct
4384,Formal,typhoon-v2.1-12b-instruct
4385,Formal,typhoon-v2.1-12b-instruct
4386,Semi-formal,typhoon-v2.1-12b-instruct
4387,Ceremonial,typhoon-v2.1-12b-instruct
4388,Ceremonial,typhoon-v2.1-12b-instruct
4389,Formal,typhoon-v2.1-12b-instruct
4390,Formal,typhoon-v2.1-12b-instruct
4391,Formal,typhoon-v2.1-12b-instruct
4392,Semi-formal,typhoon-v2.1-12b-instruct
4393,Ceremonial,typhoon-v2.1-12b-instruct
4394,Ceremonial,typhoon-v2.1-12b-instruct
4395,Formal,typhoon-v2.1-12b-instruct
4396,Formal,typhoon-v2.1-12b-instruct
4397,Formal,typhoon-v2.1-12b-instruct
4398,Semi-formal,typhoon-v2.1-12b-instruct
4399,Semi-formal,typhoon-v2.1-12b-instruct
4400,Casual,typhoon-v2.1-12b-instruct
4401,Formal,typhoon-v2.1-12b-instruct
4402,Formal,typhoon-v2.1-12b-instruct
4403,Semi-formal,typhoon-v2.1-12b-instruct
4404,Formal,typhoon-v2.1-12b-instruct
4405,Formal,typhoon-v2.1-12b-instruct
4406,Formal,typhoon-v2.1-12b-instruct
4407,Formal,typhoon-v2.1-12b-instruct
4408,Semi-formal,typhoon-v2.1-12b-instruct
4409,Semi-formal,typhoon-v2.1-12b-instruct
4410,Formal,typhoon-v2.1-12b-instruct
4411,Semi-formal,typhoon-v2.1-12b-instruct
4412,Formal,typhoon-v2.1-12b-instruct
4413,Formal,typhoon-v2.1-12b-instruct
4414,Semi-formal,typhoon-v2.1-12b-instruct
4415,Formal,typhoon-v2.1-12b-instruct
4416,Semi-formal,typhoon-v2.1-12b-instruct
4417,Formal,typhoon-v2.1-12b-instruct
4418,Ceremonial,typhoon-v2.1-12b-instruct
4419,Formal,typhoon-v2.1-12b-instruct
4420,Ceremonial,typhoon-v2.1-12b-instruct
4421,Casual,typhoon-v2.1-12b-instruct
4422,Semi-formal,typhoon-v2.1-12b-instruct
4423,Ceremonial,typhoon-v2.1-12b-instruct
4424,Casual,typhoon-v2.1-12b-instruct
4425,Formal,typhoon-v2.1-12b-instruct
4426,Ceremonial,typhoon-v2.1-12b-instruct
4427,Formal,typhoon-v2.1-12b-instruct
4428,Casual,typhoon-v2.1-12b-instruct
4429,Ceremonial,typhoon-v2.1-12b-instruct
4430,Formal,typhoon-v2.1-12b-instruct
4431,Semi-formal,typhoon-v2.1-12b-instruct
4432,Formal,typhoon-v2.1-12b-instruct
4433,Formal,typhoon-v2.1-12b-instruct
4434,Formal,typhoon-v2.1-12b-instruct
4435,Formal,typhoon-v2.1-12b-instruct
4436,Semi-formal,typhoon-v2.1-12b-instruct
4437,Semi-formal,typhoon-v2.1-12b-instruct
4438,Semi-formal,typhoon-v2.1-12b-instruct
4439,Formal,typhoon-v2.1-12b-instruct
4440,Formal,typhoon-v2.1-12b-instruct
4441,Semi-formal,typhoon-v2.1-12b-instruct
4442,Formal,typhoon-v2.1-12b-instruct
4443,Semi-formal,typhoon-v2.1-12b-instruct
4444,Ceremonial,typhoon-v2.1-12b-instruct
4445,Formal,typhoon-v2.1-12b-instruct
4446,Semi-formal,typhoon-v2.1-12b-instruct
4447,Formal,typhoon-v2.1-12b-instruct
4448,Semi-formal,typhoon-v2.1-12b-instruct
4449,Semi-formal,typhoon-v2.1-12b-instruct
4450,Casual,typhoon-v2.1-12b-instruct
4451,Formal,typhoon-v2.1-12b-instruct
4452,Formal,typhoon-v2.1-12b-instruct
4453,Semi-formal,typhoon-v2.1-12b-instruct
4454,Ceremonial,typhoon-v2.1-12b-instruct
4455,Semi-formal,typhoon-v2.1-12b-instruct
4456,Casual,typhoon-v2.1-12b-instruct
4457,Casual,typhoon-v2.1-12b-instruct
4458,Formal,typhoon-v2.1-12b-instruct
4459,Formal,typhoon-v2.1-12b-instruct
4460,Formal,typhoon-v2.1-12b-instruct
4461,Formal,typhoon-v2.1-12b-instruct
4462,Formal,typhoon-v2.1-12b-instruct
4463,Ceremonial,typhoon-v2.1-12b-instruct
4464,Formal,typhoon-v2.1-12b-instruct
4465,Semi-formal,typhoon-v2.1-12b-instruct
4466,Semi-formal,typhoon-v2.1-12b-instruct
4467,Ceremonial,typhoon-v2.1-12b-instruct
4468,Formal,typhoon-v2.1-12b-instruct
4469,Formal,typhoon-v2.1-12b-instruct
4470,Formal,typhoon-v2.1-12b-instruct
4471,Formal,typhoon-v2.1-12b-instruct
4472,Ceremonial,typhoon-v2.1-12b-instruct
4473,Casual,typhoon-v2.1-12b-instruct
4474,Ceremonial,typhoon-v2.1-12b-instruct
4475,Semi-formal,typhoon-v2.1-12b-instruct
4476,Semi-formal,typhoon-v2.1-12b-instruct
4477,Casual,typhoon-v2.1-12b-instruct
4478,Semi-formal,typhoon-v2.1-12b-instruct
4479,Casual,typhoon-v2.1-12b-instruct
4480,Formal,typhoon-v2.1-12b-instruct
4481,Casual,typhoon-v2.1-12b-instruct
4482,Formal,typhoon-v2.1-12b-instruct
4483,Formal,typhoon-v2.1-12b-instruct
4484,Formal,typhoon-v2.1-12b-instruct
4485,Formal,typhoon-v2.1-12b-instruct
4486,Casual,typhoon-v2.1-12b-instruct
4487,Formal,typhoon-v2.1-12b-instruct
4488,Formal,typhoon-v2.1-12b-instruct
4489,Ceremonial,typhoon-v2.1-12b-instruct
4490,Formal,typhoon-v2.1-12b-instruct
4491,Ceremonial,typhoon-v2.1-12b-instruct
4492,Semi-formal,typhoon-v2.1-12b-instruct
4493,Formal,typhoon-v2.1-12b-instruct
4494,Ceremonial,typhoon-v2.1-12b-instruct
4495,Semi-formal,typhoon-v2.1-12b-instruct
4496,Semi-formal,typhoon-v2.1-12b-instruct
4497,Semi-formal,typhoon-v2.1-12b-instruct
4498,Semi-formal,typhoon-v2.1-12b-instruct
4499,Ceremonial,typhoon-v2.1-12b-instruct
4500,Formal,typhoon-v2.1-12b-instruct
4501,Casual,typhoon-v2.1-12b-instruct
4502,Formal,typhoon-v2.1-12b-instruct
4503,Ceremonial,typhoon-v2.1-12b-instruct
4504,Semi-formal,typhoon-v2.1-12b-instruct
4505,Formal,typhoon-v2.1-12b-instruct
4506,Semi-formal,typhoon-v2.1-12b-instruct
4507,Casual,typhoon-v2.1-12b-instruct
4508,Semi-formal,typhoon-v2.1-12b-instruct
4509,Casual,typhoon-v2.1-12b-instruct
4510,Casual,typhoon-v2.1-12b-instruct
4511,Semi-formal,typhoon-v2.1-12b-instruct
4512,Formal,typhoon-v2.1-12b-instruct
4513,Formal,typhoon-v2.1-12b-instruct
4514,Formal,typhoon-v2.1-12b-instruct
4515,Semi-formal,typhoon-v2.1-12b-instruct
4516,Ceremonial,typhoon-v2.1-12b-instruct
4517,Semi-formal,typhoon-v2.1-12b-instruct
4518,Casual,typhoon-v2.1-12b-instruct
4519,Formal,typhoon-v2.1-12b-instruct
4520,Semi-formal,typhoon-v2.1-12b-instruct
4521,Semi-formal,typhoon-v2.1-12b-instruct
4522,Formal,typhoon-v2.1-12b-instruct
4523,Semi-formal,typhoon-v2.1-12b-instruct
4524,Formal,typhoon-v2.1-12b-instruct
4525,Formal,typhoon-v2.1-12b-instruct
4526,Semi-formal,typhoon-v2.1-12b-instruct
4527,Semi-formal,typhoon-v2.1-12b-instruct
4528,Casual,typhoon-v2.1-12b-instruct
4529,Ceremonial,typhoon-v2.1-12b-instruct
4530,Casual,typhoon-v2.1-12b-instruct
4531,Ceremonial,typhoon-v2.1-12b-instruct
4532,Formal,typhoon-v2.1-12b-instruct
4533,Semi-formal,typhoon-v2.1-12b-instruct
4534,Semi-formal,typhoon-v2.1-12b-instruct
4535,Ceremonial,typhoon-v2.1-12b-instruct
4536,Ceremonial,typhoon-v2.1-12b-instruct
4537,Semi-formal,typhoon-v2.1-12b-instruct
4538,Semi-formal,typhoon-v2.1-12b-instruct
4539,Formal,typhoon-v2.1-12b-instruct
4540,Formal,typhoon-v2.1-12b-instruct
4541,Semi-formal,typhoon-v2.1-12b-instruct
4542,Formal,typhoon-v2.1-12b-instruct
4543,Semi-formal,typhoon-v2.1-12b-instruct
4544,Semi-formal,typhoon-v2.1-12b-instruct
4545,Casual,typhoon-v2.1-12b-instruct
4546,Semi-formal,typhoon-v2.1-12b-instruct
4547,Formal,typhoon-v2.1-12b-instruct
4548,Semi-formal,typhoon-v2.1-12b-instruct
4549,Ceremonial,typhoon-v2.1-12b-instruct
4550,Casual,typhoon-v2.1-12b-instruct
4551,Formal,typhoon-v2.1-12b-instruct
4552,Formal,typhoon-v2.1-12b-instruct
4553,Casual,typhoon-v2.1-12b-instruct
4554,Casual,typhoon-v2.1-12b-instruct
4555,Ceremonial,typhoon-v2.1-12b-instruct
4556,Formal,typhoon-v2.1-12b-instruct
4557,Ceremonial,typhoon-v2.1-12b-instruct
4558,Formal,typhoon-v2.1-12b-instruct
4559,Ceremonial,typhoon-v2.1-12b-instruct
4560,Ceremonial,typhoon-v2.1-12b-instruct
4561,Semi-formal,typhoon-v2.1-12b-instruct
4562,Semi-formal,typhoon-v2.1-12b-instruct
4563,Semi-formal,typhoon-v2.1-12b-instruct
4564,Casual,typhoon-v2.1-12b-instruct
4565,Formal,typhoon-v2.1-12b-instruct
4566,Formal,typhoon-v2.1-12b-instruct
4567,Casual,typhoon-v2.1-12b-instruct
4568,Semi-formal,typhoon-v2.1-12b-instruct
4569,Formal,typhoon-v2.1-12b-instruct
4570,Semi-formal,typhoon-v2.1-12b-instruct
4571,Formal,typhoon-v2.1-12b-instruct
4572,Formal,typhoon-v2.1-12b-instruct
4573,Formal,typhoon-v2.1-12b-instruct
4574,Formal,typhoon-v2.1-12b-instruct
4575,Casual,typhoon-v2.1-12b-instruct
4576,Formal,typhoon-v2.1-12b-instruct
4577,Semi-formal,typhoon-v2.1-12b-instruct
4578,Semi-formal,typhoon-v2.1-12b-instruct
4579,Formal,typhoon-v2.1-12b-instruct
4580,Formal,typhoon-v2.1-12b-instruct
4581,Semi-formal,typhoon-v2.1-12b-instruct
4582,Ceremonial,typhoon-v2.1-12b-instruct
4583,Semi-formal,typhoon-v2.1-12b-instruct
4584,Formal,typhoon-v2.1-12b-instruct
4585,Formal,typhoon-v2.1-12b-instruct
4586,Semi-formal,typhoon-v2.1-12b-instruct
4587,Formal,typhoon-v2.1-12b-instruct
4588,Semi-formal,typhoon-v2.1-12b-instruct
4589,Ceremonial,typhoon-v2.1-12b-instruct
4590,Casual,typhoon-v2.1-12b-instruct
4591,Ceremonial,typhoon-v2.1-12b-instruct
4592,Semi-formal,typhoon-v2.1-12b-instruct
4593,Formal,typhoon-v2.1-12b-instruct
4594,Formal,typhoon-v2.1-12b-instruct
4595,Semi-formal,typhoon-v2.1-12b-instruct
4596,Formal,typhoon-v2.1-12b-instruct
4597,Semi-formal,typhoon-v2.1-12b-instruct
4598,Ceremonial,typhoon-v2.1-12b-instruct
4599,Formal,typhoon-v2.1-12b-instruct
4600,Formal,typhoon-v2.1-12b-instruct
4601,Formal,typhoon-v2.1-12b-instruct
4602,Semi-formal,typhoon-v2.1-12b-instruct
4603,Formal,typhoon-v2.1-12b-instruct
4604,Formal,typhoon-v2.1-12b-instruct
4605,Formal,typhoon-v2.1-12b-instruct
4606,Semi-formal,typhoon-v2.1-12b-instruct
4607,Formal,typhoon-v2.1-12b-instruct
4608,Semi-formal,typhoon-v2.1-12b-instruct
4609,Casual,typhoon-v2.1-12b-instruct
4610,Casual,typhoon-v2.1-12b-instruct
4611,Formal,typhoon-v2.1-12b-instruct
4612,Casual,typhoon-v2.1-12b-instruct
4613,Ceremonial,typhoon-v2.1-12b-instruct
4614,Semi-formal,typhoon-v2.1-12b-instruct
4615,Formal,typhoon-v2.1-12b-instruct
4616,Formal,typhoon-v2.1-12b-instruct
4617,Semi-formal,typhoon-v2.1-12b-instruct
4618,Semi-formal,typhoon-v2.1-12b-instruct
4619,Semi-formal,typhoon-v2.1-12b-instruct
4620,Formal,typhoon-v2.1-12b-instruct
4621,Formal,typhoon-v2.1-12b-instruct
4622,Casual,typhoon-v2.1-12b-instruct
4623,Semi-formal,typhoon-v2.1-12b-instruct
4624,Semi-formal,typhoon-v2.1-12b-instruct
4625,Formal,typhoon-v2.1-12b-instruct
4626,Casual,typhoon-v2.1-12b-instruct
4627,Semi-formal,typhoon-v2.1-12b-instruct
4628,Formal,typhoon-v2.1-12b-instruct
4629,Formal,typhoon-v2.1-12b-instruct
4630,Formal,typhoon-v2.1-12b-instruct
4631,Formal,typhoon-v2.1-12b-instruct
4632,Semi-formal,typhoon-v2.1-12b-instruct
4633,Semi-formal,typhoon-v2.1-12b-instruct
4634,Ceremonial,typhoon-v2.1-12b-instruct
4635,Semi-formal,typhoon-v2.1-12b-instruct
4636,Semi-formal,typhoon-v2.1-12b-instruct
4637,Formal,typhoon-v2.1-12b-instruct
4638,Formal,typhoon-v2.1-12b-instruct
4639,Ceremonial,typhoon-v2.1-12b-instruct
4640,Formal,typhoon-v2.1-12b-instruct
4641,Semi-formal,typhoon-v2.1-12b-instruct
4642,Semi-formal,typhoon-v2.1-12b-instruct
4643,Casual,typhoon-v2.1-12b-instruct
4644,Formal,typhoon-v2.1-12b-instruct
4645,Semi-formal,typhoon-v2.1-12b-instruct
4646,Casual,typhoon-v2.1-12b-instruct
4647,Formal,typhoon-v2.1-12b-instruct
4648,Formal,typhoon-v2.1-12b-instruct
4649,Formal,typhoon-v2.1-12b-instruct
4650,Formal,typhoon-v2.1-12b-instruct
4651,Semi-formal,typhoon-v2.1-12b-instruct
4652,Casual,typhoon-v2.1-12b-instruct
4653,Formal,typhoon-v2.1-12b-instruct
4654,Semi-formal,typhoon-v2.1-12b-instruct
4655,Formal,typhoon-v2.1-12b-instruct
4656,Semi-formal,typhoon-v2.1-12b-instruct
4657,Ceremonial,typhoon-v2.1-12b-instruct
4658,Formal,typhoon-v2.1-12b-instruct
4659,Formal,typhoon-v2.1-12b-instruct
4660,Formal,typhoon-v2.1-12b-instruct
4661,Semi-formal,typhoon-v2.1-12b-instruct
4662,Semi-formal,typhoon-v2.1-12b-instruct
4663,Ceremonial,typhoon-v2.1-12b-instruct
4664,Semi-formal,typhoon-v2.1-12b-instruct
4665,Formal,typhoon-v2.1-12b-instruct
4666,Casual,typhoon-v2.1-12b-instruct
4667,Formal,typhoon-v2.1-12b-instruct
4668,Semi-formal,typhoon-v2.1-12b-instruct
4669,Ceremonial,typhoon-v2.1-12b-instruct
4670,Semi-formal,typhoon-v2.1-12b-instruct
4671,Semi-formal,typhoon-v2.1-12b-instruct
4672,Formal,typhoon-v2.1-12b-instruct
4673,Formal,typhoon-v2.1-12b-instruct
4674,Semi-formal,typhoon-v2.1-12b-instruct
4675,Formal,typhoon-v2.1-12b-instruct
4676,Formal,typhoon-v2.1-12b-instruct
4677,Casual,typhoon-v2.1-12b-instruct
4678,Semi-formal,typhoon-v2.1-12b-instruct
4679,Casual,typhoon-v2.1-12b-instruct
4680,Formal,typhoon-v2.1-12b-instruct
4681,Ceremonial,typhoon-v2.1-12b-instruct
4682,Semi-formal,typhoon-v2.1-12b-instruct
4683,Formal,typhoon-v2.1-12b-instruct
4684,Ceremonial,typhoon-v2.1-12b-instruct
4685,Semi-formal,typhoon-v2.1-12b-instruct
4686,Formal,typhoon-v2.1-12b-instruct
4687,Ceremonial,typhoon-v2.1-12b-instruct
4688,Casual,typhoon-v2.1-12b-instruct
4689,Formal,typhoon-v2.1-12b-instruct
4690,Semi-formal,typhoon-v2.1-12b-instruct
4691,Semi-formal,typhoon-v2.1-12b-instruct
4692,Formal,typhoon-v2.1-12b-instruct
4693,Formal,typhoon-v2.1-12b-instruct
4694,Semi-formal,typhoon-v2.1-12b-instruct
4695,Semi-formal,typhoon-v2.1-12b-instruct
4696,Casual,typhoon-v2.1-12b-instruct
4697,Casual,typhoon-v2.1-12b-instruct
4698,Ceremonial,typhoon-v2.1-12b-instruct
4699,Semi-formal,typhoon-v2.1-12b-instruct
4700,Formal,typhoon-v2.1-12b-instruct
4701,Formal,typhoon-v2.1-12b-instruct
4702,Semi-formal,typhoon-v2.1-12b-instruct
4703,Formal,typhoon-v2.1-12b-instruct
4704,Formal,typhoon-v2.1-12b-instruct
4705,Formal,typhoon-v2.1-12b-instruct
4706,Ceremonial,typhoon-v2.1-12b-instruct
4707,Formal,typhoon-v2.1-12b-instruct
4708,Semi-formal,typhoon-v2.1-12b-instruct
4709,Semi-formal,typhoon-v2.1-12b-instruct
4710,Formal,typhoon-v2.1-12b-instruct
4711,Formal,typhoon-v2.1-12b-instruct
4712,Formal,typhoon-v2.1-12b-instruct
4713,Formal,typhoon-v2.1-12b-instruct
4714,Semi-formal,typhoon-v2.1-12b-instruct
4715,Formal,typhoon-v2.1-12b-instruct
4716,Semi-formal,typhoon-v2.1-12b-instruct
4717,Formal,typhoon-v2.1-12b-instruct
4718,Ceremonial,typhoon-v2.1-12b-instruct
4719,Casual,typhoon-v2.1-12b-instruct
4720,Formal,typhoon-v2.1-12b-instruct
4721,Formal,typhoon-v2.1-12b-instruct
4722,Semi-formal,typhoon-v2.1-12b-instruct
4723,Semi-formal,typhoon-v2.1-12b-instruct
4724,Formal,typhoon-v2.1-12b-instruct
4725,Formal,typhoon-v2.1-12b-instruct
4726,Casual,typhoon-v2.1-12b-instruct
4727,Semi-formal,typhoon-v2.1-12b-instruct
4728,Semi-formal,typhoon-v2.1-12b-instruct
4729,Semi-formal,typhoon-v2.1-12b-instruct
4730,Formal,typhoon-v2.1-12b-instruct
4731,Ceremonial,typhoon-v2.1-12b-instruct
4732,Semi-formal,typhoon-v2.1-12b-instruct
4733,Ceremonial,typhoon-v2.1-12b-instruct
4734,Formal,typhoon-v2.1-12b-instruct
4735,Formal,typhoon-v2.1-12b-instruct
4736,Formal,typhoon-v2.1-12b-instruct
4737,Ceremonial,typhoon-v2.1-12b-instruct
4738,Formal,typhoon-v2.1-12b-instruct
4739,Formal,typhoon-v2.1-12b-instruct
4740,Semi-formal,typhoon-v2.1-12b-instruct
4741,Semi-formal,typhoon-v2.1-12b-instruct
4742,Semi-formal,typhoon-v2.1-12b-instruct
4743,Ceremonial,typhoon-v2.1-12b-instruct
4744,Semi-formal,typhoon-v2.1-12b-instruct
4745,Semi-formal,typhoon-v2.1-12b-instruct
4746,Formal,typhoon-v2.1-12b-instruct
4747,Formal,typhoon-v2.1-12b-instruct
4748,Ceremonial,typhoon-v2.1-12b-instruct
4749,Formal,typhoon-v2.1-12b-instruct
4750,Semi-formal,typhoon-v2.1-12b-instruct
4751,Formal,typhoon-v2.1-12b-instruct
4752,Ceremonial,typhoon-v2.1-12b-instruct
4753,Casual,typhoon-v2.1-12b-instruct
4754,Ceremonial,typhoon-v2.1-12b-instruct
4755,Semi-formal,typhoon-v2.1-12b-instruct
4756,Ceremonial,typhoon-v2.1-12b-instruct
4757,Ceremonial,typhoon-v2.1-12b-instruct
4758,Formal,typhoon-v2.1-12b-instruct
